preprocessing...
Using Bigram: True
Wrong   !!! 396   th article is classified as Sci/Tech   ,actually is  Sports    
Correct !!! 397   th article is classified as Sports     ,actually is  Sports    
Correct !!! 398   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 399   th article is classified as Sports     ,actually is  Sports    
Correct !!! 400   th article is classified as Business   ,actually is  Business  
Correct !!! 401   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 402   th article is classified as Sports     ,actually is  Sports    
Correct !!! 403   th article is classified as World      ,actually is  World     
Correct !!! 404   th article is classified as World      ,actually is  World     
Correct !!! 405   th article is classified as World      ,actually is  World     
Correct !!! 406   th article is classified as Business   ,actually is  Business  
Correct !!! 407   th article is classified as Business   ,actually is  Business  
Correct !!! 408   th article is classified as Business   ,actually is  Business  
Wrong   !!! 409   th article is classified as World      ,actually is  Business  
Correct !!! 410   th article is classified as Sports     ,actually is  Sports    
Correct !!! 411   th article is classified as Business   ,actually is  Business  
Correct !!! 412   th article is classified as Sports     ,actually is  Sports    
Correct !!! 413   th article is classified as World      ,actually is  World     
Correct !!! 414   th article is classified as World      ,actually is  World     
Correct !!! 415   th article is classified as World      ,actually is  World     
Wrong   !!! 416   th article is classified as World      ,actually is  Sports    
Correct !!! 417   th article is classified as Sports     ,actually is  Sports    
Correct !!! 418   th article is classified as Business   ,actually is  Business  
Correct !!! 419   th article is classified as Business   ,actually is  Business  
Correct !!! 420   th article is classified as World      ,actually is  World     
Wrong   !!! 421   th article is classified as Sports     ,actually is  World     
Correct !!! 422   th article is classified as Sports     ,actually is  Sports    
Correct !!! 423   th article is classified as Business   ,actually is  Business  
Correct !!! 424   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 425   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 426   th article is classified as World      ,actually is  World     
Correct !!! 427   th article is classified as Business   ,actually is  Business  
Correct !!! 428   th article is classified as Business   ,actually is  Business  
Correct !!! 429   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 430   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 431   th article is classified as World      ,actually is  World     
Correct !!! 432   th article is classified as Sports     ,actually is  Sports    
Correct !!! 433   th article is classified as Sports     ,actually is  Sports    
Correct !!! 434   th article is classified as Business   ,actually is  Business  
Correct !!! 435   th article is classified as Business   ,actually is  Business  
Correct !!! 436   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 437   th article is classified as Business   ,actually is  Business  
Correct !!! 438   th article is classified as Business   ,actually is  Business  
Correct !!! 439   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 440   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 441   th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 442   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 443   th article is classified as World      ,actually is  World     
Correct !!! 444   th article is classified as Business   ,actually is  Business  
Correct !!! 445   th article is classified as World      ,actually is  World     
Correct !!! 446   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 447   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 448   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 449   th article is classified as Business   ,actually is  Business  
Correct !!! 450   th article is classified as Business   ,actually is  Business  
Correct !!! 451   th article is classified as World      ,actually is  World     
Correct !!! 452   th article is classified as World      ,actually is  World     
Correct !!! 453   th article is classified as Business   ,actually is  Business  
Correct !!! 454   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 455   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 456   th article is classified as Sports     ,actually is  Sports    
Correct !!! 457   th article is classified as Business   ,actually is  Business  
Correct !!! 458   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 459   th article is classified as Sports     ,actually is  Sports    
Correct !!! 460   th article is classified as Business   ,actually is  Business  
Correct !!! 461   th article is classified as Sports     ,actually is  Sports    
Correct !!! 462   th article is classified as Sports     ,actually is  Sports    
Correct !!! 463   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 464   th article is classified as Sports     ,actually is  Sports    
Correct !!! 465   th article is classified as World      ,actually is  World     
Correct !!! 466   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 467   th article is classified as Business   ,actually is  Business  
Wrong   !!! 468   th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 469   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 470   th article is classified as Sports     ,actually is  Sports    
Correct !!! 471   th article is classified as World      ,actually is  World     
Correct !!! 472   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 473   th article is classified as World      ,actually is  World     
Correct !!! 474   th article is classified as Business   ,actually is  Business  
Correct !!! 475   th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 476   th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 477   th article is classified as Sports     ,actually is  Sports    
Correct !!! 478   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 479   th article is classified as World      ,actually is  World     
Correct !!! 480   th article is classified as Business   ,actually is  Business  
Wrong   !!! 481   th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 482   th article is classified as Business   ,actually is  Business  
Correct !!! 483   th article is classified as Business   ,actually is  Business  
Correct !!! 484   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 485   th article is classified as Business   ,actually is  Business  
Correct !!! 486   th article is classified as Business   ,actually is  Business  
Correct !!! 487   th article is classified as Sports     ,actually is  Sports    
Correct !!! 488   th article is classified as Business   ,actually is  Business  
Correct !!! 489   th article is classified as Business   ,actually is  Business  
Correct !!! 490   th article is classified as Sports     ,actually is  Sports    
Correct !!! 491   th article is classified as Sports     ,actually is  Sports    
Correct !!! 492   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 493   th article is classified as Sports     ,actually is  Sports    
Correct !!! 494   th article is classified as Business   ,actually is  Business  
Correct !!! 495   th article is classified as Business   ,actually is  Business  
Correct !!! 496   th article is classified as Sports     ,actually is  Sports    
Correct !!! 497   th article is classified as Business   ,actually is  Business  
Correct !!! 498   th article is classified as World      ,actually is  World     
Wrong   !!! 499   th article is classified as Sci/Tech   ,actually is  Sports    
Correct !!! 500   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 501   th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 502   th article is classified as Sports     ,actually is  Sports    
Correct !!! 503   th article is classified as Sports     ,actually is  Sports    
Correct !!! 504   th article is classified as World      ,actually is  World     
Correct !!! 505   th article is classified as World      ,actually is  World     
Correct !!! 506   th article is classified as World      ,actually is  World     
Correct !!! 507   th article is classified as World      ,actually is  World     
Correct !!! 508   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 509   th article is classified as Business   ,actually is  Business  
Correct !!! 510   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 511   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 512   th article is classified as World      ,actually is  World     
Correct !!! 513   th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 514   th article is classified as World      ,actually is  World     
